ID_Order,ID_Customer,ID_Item,DateTime_CartFinalize,Amount_Gross_Order,city_name_fa,Quantity_item
3000504,826152,42546,2015-12-15 14:12:15.000,150000.0,بهبهان,1.0
12705987,3824543,886442,2018-05-01 21:45:41.000,190000.0,تهران,1.0
6990844,3085375,283898,2017-04-11 00:31:20.000,27523.0,مشهد,2.0
5792523,3338113,151965,2016-12-20 18:28:05.000,87156.0,درگز,1.0
3779298,1033655,14413,2016-04-09 23:12:06.000,2076972.0,تهران,1.0
9442820,1416179,453767,2017-11-13 11:36:02.000,36697.0,ملارد,1.0
2427788,580895,34756,2015-08-15 20:20:17.000,55046.0,تهران,1.0
6789719,1441984,278484,2017-03-16 21:19:40.000,2458716.0,بروجن,1.0
9926781,551167,361123,2017-12-12 16:44:09.000,3211835.0,همدان,1.0
5929685,3260825,158381,2016-12-30 22:33:28.000,74312.0,تهران,1.0
5151960,4027045,87576,2016-10-06 09:27:17.000,110917.0,تهران,1.0
23132996,6760092,1429672,2018-10-08 00:37:40.000,100917.0,میانه,1.0
1331041,1094017,10066,2014-07-30 14:50:26.000,2592593.0,تهران,1.0
13762064,3376276,1129099,2018-06-29 00:05:16.000,450000.0,تهران,1.0
12783997,7099487,574309,2018-05-06 15:26:29.000,75000.0,آبادان,1.0
12680369,7080400,945474,2018-04-30 13:47:39.000,12926606.0,دزفول,1.0
12657652,4391375,534998,2018-04-29 17:46:22.000,100917.0,تهران,1.0
20966437,2951341,764155,2018-07-22 14:16:54.000,590000.0,تهران,1.0
13107952,2523907,502462,2018-05-24 15:56:23.000,5220183.0,تهران,1.0
12360610,4647547,500644,2018-04-13 18:46:34.000,390000.0,تهران,1.0
12922849,3491956,72897,2018-05-14 00:40:15.000,37500.0,زاهدان,1.0
8108828,880459,290395,2017-08-04 20:59:36.000,45872.0,تهران,1.0
12950417,6469220,294923,2018-05-15 14:37:56.000,200000.0,تبریز,2.0
2718348,3141293,61873,2015-10-16 12:25:08.000,2396147.0,تهران,1.0
24220930,5331173,288784,2018-11-20 19:12:11.000,33028.0,تهران,5.0
4582123,3191857,158036,2016-07-29 14:15:50.000,2560459.0,سیاهکل,1.0
4149825,928259,133948,2016-06-02 01:16:26.000,105505.0,تهران,1.0
2302540,2897294,58411,2015-07-13 04:34:39.000,250000.0,تهران,1.0
12030645,6144963,107647,2018-03-25 00:51:54.000,449541.0,گنبدکاووس,1.0
6696153,3408544,42561,2017-03-11 01:45:38.000,100917.0,تهران,1.0
10642267,5960171,560839,2018-01-17 10:48:11.000,699999.0,تهران,1.0
22277971,6510413,1280060,2018-09-05 00:45:03.000,948000.0,تهران,1.0
4055185,3808739,98474,2016-05-18 23:32:25.000,1458716.0,تهران,1.0
6141023,3465288,107735,2017-01-22 15:30:15.000,41284.0,تهران,1.0
22831596,6009246,1593322,2018-09-25 23:38:15.000,840000.0,تهران,1.0
9325113,1358010,484043,2017-11-05 00:35:03.000,1192661.0,دهلران,1.0
24422938,1143494,66743,2018-11-26 19:33:15.000,218349.0,ساری,1.0
12931576,5438925,66586,2018-05-13 22:11:51.000,82569.0,تهران,1.0
3952951,2566044,110100,2016-05-04 13:44:26.000,239679.0,قزوین,2.0
5102876,468406,66761,2016-09-30 13:57:13.000,87156.0,تهران,1.0
13446999,7220768,919828,2018-06-09 11:59:43.000,222000.0,بوشهر,3.0
8213745,2762125,84187,2017-08-14 13:58:44.000,504587.0,تهران,1.0
7464519,1322952,289420,2017-06-02 19:46:42.000,376147.0,تهران,1.0
12795077,5067203,765105,2018-05-07 08:21:32.000,274312.0,قرچک,2.0
12197119,6093064,83529,2018-04-04 17:42:08.000,59633.0,بندر ماهشهر,1.0
21025863,3827615,998851,2018-07-24 08:10:01.000,100734.0,تهران,1.0
24431368,4507514,471193,2018-11-27 00:31:40.000,127523.0,تهران,1.0
12986657,7093751,25697,2018-05-17 18:10:27.000,225000.0,تهران,1.0
8481237,3271055,78865,2017-09-08 02:19:13.000,23761.0,تهران,1.0
6180723,1089824,189155,2017-01-26 15:24:14.000,120000.0,یاسوج,1.0
8232573,729542,158069,2017-08-15 21:13:21.000,211009.0,آزاد شهر,1.0
6559774,1004015,98778,2017-03-01 12:22:48.000,174312.0,تهران,2.0
2180286,1447960,63495,2015-06-09 03:02:42.000,326055.0,تبریز,1.0
13504589,3313061,1078474,2018-06-15 10:19:53.000,1450000.0,تهران,1.0
7914825,1212977,291458,2017-07-18 18:23:09.000,357798.0,تهران,1.0
4140526,2579619,11976,2016-05-31 21:55:03.000,724771.0,تهران,1.0
22214936,598226,186661,2018-09-03 09:12:28.000,431193.0,تهران,4.0
8176601,4642231,163087,2017-08-10 19:31:13.000,1.0,بندر ترکمن,1.0
9962220,5790400,49512,2017-12-16 11:06:03.000,1279358.0,تهران,1.0
5377064,1496871,98350,2016-11-03 13:31:04.000,174312.0,مشهد,3.0
5457716,4287397,9826,2016-11-13 22:42:22.000,752294.0,مشهد,1.0
22787446,6998949,928641,2018-09-24 14:07:24.000,286000.0,رشت,4.0
5076501,3534976,144820,2016-09-27 10:26:50.000,33028.0,سنندج,1.0
8354137,2419223,119126,2017-08-27 15:06:03.000,240000.0,تهران,1.0
6761563,4831445,147900,2017-03-14 15:59:42.000,580000.0,نیشابور,1.0
8216211,1100012,186652,2017-08-14 17:13:28.000,330275.0,تهران,1.0
7624943,1222290,352521,2017-06-21 05:59:39.000,505413.0,تهران,1.0
22483342,4367304,1094009,2018-09-12 04:11:18.000,420000.0,تهران,1.0
10942844,2825659,393531,2018-02-02 13:04:45.000,140000.0,کرمانشاه,1.0
8559646,2332777,240762,2017-09-13 21:31:32.000,30367.0,تهران,2.0
22566234,3351098,575568,2018-09-15 13:32:17.000,259000.0,تهران,2.0
5695418,4145491,191186,2016-12-12 15:32:03.000,229358.0,تهران,1.0
12080879,3751216,625421,2018-03-28 03:33:21.000,70000.0,رامهرمز,2.0
12847385,741804,930305,2018-05-09 20:37:55.000,160000.0,اصفهان,1.0
3149610,3433333,58574,2016-01-01 02:07:11.000,3302752.0,ملایر,1.0
6713365,508510,296782,2017-03-11 23:09:16.000,556881.0,قم,1.0
23065494,2362633,46200,2018-10-04 20:43:13.000,550459.0,تهران,1.0
22014426,5392722,982599,2018-08-27 15:30:10.000,330000.0,تهران,1.0
21775675,624269,767994,2018-08-19 13:50:20.000,8780000.0,تهران,1.0
21547721,2429900,423836,2018-08-11 10:04:42.000,69725.0,تهران,1.0
9585598,1201856,425932,2017-11-23 23:56:50.000,861284.0,شهرکرد,1.0
10948370,864513,642092,2018-02-02 19:49:18.000,337615.0,تهران,1.0
10513578,4074890,503042,2018-01-09 10:18:44.000,1000000.0,تهران,1.0
6083768,3120927,246184,2017-01-16 14:16:20.000,1633028.0,تبریز,1.0
13512022,3481470,631857,2018-06-15 20:36:48.000,166972.0,تهران,5.0
8264832,5481473,125804,2017-08-19 09:57:45.000,200000.0,تهران,1.0
11440941,6459550,731910,2018-02-27 16:25:08.000,540000.0,کرمان,1.0
23948509,3734911,1626150,2018-11-10 17:28:31.000,199000.0,تهران,1.0
3772896,3563251,90249,2016-04-09 01:40:39.000,1825688.0,مشهد,1.0
4584816,1415870,155850,2016-07-30 20:05:21.000,1422018.0,تهران,1.0
7113378,3797259,132896,2017-04-24 13:55:56.000,266055.0,تهران,1.0
11886499,853657,417989,2018-03-14 18:04:43.000,174312.0,بندر انزلی,1.0
6979774,3658860,301313,2017-04-10 06:28:39.000,7956422.0,تهران,1.0
23921042,3886169,1867279,2018-11-09 17:47:26.000,990000.0,تهران,1.0
12439885,6626815,24165,2018-04-18 10:34:59.000,175000.0,تهران,1.0
24292279,4725186,1639773,2018-11-23 01:19:39.000,399000.0,تهران,1.0
6770047,1403827,275824,2017-03-15 09:29:26.000,156239.0,تهران,3.0
13843621,3311677,389617,2018-07-03 10:54:17.000,1091743.0,تهران,1.0
22634337,1447607,1121253,2018-09-17 23:14:14.000,36697.0,تهران,1.0
21703177,1315446,391541,2018-08-16 23:33:44.000,239266.0,سامان,1.0
13586959,2853603,922228,2018-06-19 17:41:16.000,220000.0,یزد,1.0
2963107,1124328,42124,2015-12-06 21:33:34.000,908257.0,تهران,1.0
5991416,4504194,238511,2017-01-06 10:36:16.000,355963.0,شهر جدید صدرا,1.0
4678495,681578,196248,2016-08-09 13:08:23.000,7995413.0,زنجان,2.0
21206947,6797652,1286627,2018-07-29 19:59:47.000,4789900.0,کرمان,1.0
10129131,1247995,140331,2017-12-20 09:45:34.000,357798.0,تهران,1.0
11570143,4208976,753212,2018-03-04 00:55:13.000,3743119.0,کرمانشاه,1.0
6662171,4842519,161814,2017-03-08 13:50:02.000,174312.0,تهران,1.0
21492966,2374581,1095313,2018-08-08 21:45:38.000,900000.0,تهران,1.0
11862337,4084035,54469,2018-03-14 09:03:07.000,527523.0,تهران,1.0
7081167,3696942,209261,2017-04-21 01:20:32.000,853211.0,ساری,1.0
23013563,500907,1429125,2018-10-02 14:49:32.000,99000.0,تهران,1.0
7376526,981372,258732,2017-05-24 15:02:03.000,174312.0,تهران,1.0
10425063,538824,580300,2018-01-02 23:51:44.000,450000.0,تهران,1.0
4853582,581212,111695,2016-08-31 18:02:56.000,310000.0,تهران,1.0
5729333,1476528,226046,2016-12-17 15:05:25.000,302752.0,تهران,2.0
10006958,5753219,414534,2017-12-19 01:40:44.000,600000.0,تهران,1.0
13852875,7066595,750433,2018-07-03 10:48:06.000,11091743.0,سبزوار,1.0
23861287,7267507,234210,2018-11-06 14:25:26.000,3526606.0,اراک,1.0
24459733,1453068,1198509,2018-11-27 23:44:13.000,154000.0,تهران,1.0
6609232,4790860,245841,2017-03-05 11:08:49.000,6743119.0,تهران,1.0
3589347,860085,113965,2016-03-08 18:15:46.000,20724771.0,تهران,1.0
24017150,6441880,109730,2018-11-13 09:45:07.000,247697.0,سنندج,1.0
21177798,3444943,812654,2018-07-29 00:48:31.000,438000.0,رشت,1.0
4451255,2785578,73223,2016-07-13 00:14:19.000,110092.0,تهران,1.0
5304920,3993024,92878,2016-10-26 09:51:05.000,13761.0,بابل,1.0
3420033,936596,89201,2016-02-13 23:58:15.000,151376.0,تهران,2.0
3286617,3214838,106289,2016-01-26 14:56:35.000,114522.0,تهران,1.0
4782701,642748,50021,2016-08-23 10:16:00.000,82569.0,تهران,1.0
13775753,516067,804916,2018-06-29 19:07:45.000,450000.0,کرمانشاه,1.0
21894469,5599631,1177470,2018-08-22 23:51:34.000,390000.0,تهران,1.0
5360623,3368219,185457,2016-11-01 15:19:53.000,36697.0,تهران,1.0
10531397,588301,546413,2018-01-10 11:23:52.000,800000.0,تهران,1.0
23802835,556689,863351,2018-11-04 10:10:52.000,1098000.0,دهبارز,1.0
11209105,5964820,156510,2018-02-16 16:20:44.000,200000.0,تهران,1.0
2825333,1482711,6562,2015-11-07 16:10:52.000,478716.0,تهران,1.0
3630231,468693,31934,2016-03-12 17:41:54.000,74220.0,گرگان,1.0
23892875,7070088,664889,2018-11-08 01:52:35.000,419400.0,تهران,1.0
21762305,1011986,786627,2018-08-19 00:42:01.000,490000.0,آبیک,1.0
9119218,2428124,164602,2017-10-23 06:02:44.000,437697.0,قم,2.0
11442762,2330950,722635,2018-02-27 18:04:37.000,690000.0,تهران,1.0
6226921,790307,272805,2017-01-31 15:10:56.000,200000.0,تهران,1.0
5561784,3686942,141555,2016-11-25 22:00:59.000,266055.0,تبریز,1.0
11812914,4167313,310084,2018-03-12 12:13:29.000,5366972.0,تهران,1.0
24401615,1075180,701569,2018-11-26 01:50:22.000,304954.0,کرمان,1.0
9294631,692181,239166,2017-11-03 11:44:13.000,688073.0,تهران,1.0
13078974,6312894,261476,2018-05-23 00:08:49.000,1924771.0,سبزوار,1.0
13269517,7082219,771005,2018-06-01 22:21:11.000,79900.0,کرج,2.0
21282654,6371085,1142824,2018-08-01 00:47:04.000,178500.0,قائم شهر,1.0
23626837,4807238,878133,2018-10-28 12:24:03.000,590000.0,تهران,1.0
9644922,5917694,453650,2017-11-24 16:06:17.000,190000.0,همدان,1.0
23428904,1156138,290727,2018-10-20 17:37:24.000,183486.0,کرج,1.0
5998932,1294854,219990,2017-01-07 00:11:11.000,256881.0,اصفهان,1.0
4346154,3066931,180590,2016-06-30 00:28:05.000,32110.0,تهران,1.0
2394082,1153204,42565,2015-08-07 19:28:27.000,96330.0,شیراز,1.0
13761407,4904285,103035,2018-06-28 23:19:26.000,169725.0,تهران,1.0
22286548,3317295,445940,2018-09-05 10:22:08.000,495413.0,تهران,1.0
4042713,3804468,162570,2016-05-17 18:36:50.000,412844.0,اهواز,1.0
13459121,3644028,1060483,2018-06-12 19:39:46.000,199000.0,اصفهان,1.0
10935899,6011419,127606,2018-02-01 22:37:53.000,73394.0,نیشابور,1.0
13973587,4193093,1132419,2018-07-10 12:50:33.000,2600000.0,کرمانشاه,1.0
10126513,5910425,373162,2017-12-20 13:35:51.000,13761.0,تهران,2.0
1270534,1036190,14336,2014-06-17 18:46:24.000,842593.0,اصفهان,1.0
10232032,2853586,570206,2017-12-22 01:51:48.000,630000.0,بوشهر,1.0
6110258,864900,89278,2017-01-18 23:05:15.000,1449541.0,تهران,30.0
13753807,4154380,364778,2018-06-28 13:15:10.000,8211009.0,مشهد,1.0
6246606,1178662,270672,2017-02-02 14:18:48.000,1618257.0,اصفهان,2.0
23746118,4561412,1508973,2018-11-01 23:11:32.000,3850000.0,تهران,1.0
8613011,539934,194318,2017-09-17 22:10:22.000,220183.0,آق قلا,1.0
6069478,612125,158846,2017-01-15 03:20:30.000,871560.0,تهران,1.0
7437904,3754865,348483,2017-05-30 16:20:42.000,450000.0,شیراز,1.0
24522446,6348387,1654148,2018-11-30 16:36:51.000,779817.0,تهران,1.0
10149994,3566080,391414,2017-12-20 19:23:33.000,340000.0,تهران,1.0
11415774,2728285,622039,2018-02-26 16:53:04.000,2600000.0,شیراز,1.0
13580988,3213078,622071,2018-06-19 12:49:06.000,2160459.0,تهران,1.0
1934210,2469870,29815,2015-04-06 08:53:40.000,3465138.0,ایلام,1.0
7440599,582975,270606,2017-05-30 23:47:40.000,1050000.0,اهواز,1.0
8176622,913775,376632,2017-08-10 23:18:06.000,90000.0,قم,1.0
6913438,4930436,295740,2017-04-04 13:31:46.000,150000.0,بجنورد,1.0
5193408,3479598,187456,2016-10-13 00:14:37.000,246046.0,تهران,1.0
11257750,4462839,748558,2018-02-18 19:03:07.000,2250000.0,تهران,1.0
7619113,5012850,74369,2017-06-20 14:20:34.000,299817.0,یزد,1.0
20926900,1378387,131066,2018-07-21 00:43:58.000,27523.0,تهران,1.0
21113121,6918996,1147663,2018-07-26 18:32:33.000,25229358.0,تهران,1.0
3298645,2474121,57467,2016-01-27 15:38:18.000,1146789.0,کبودر آهنگ,1.0
4410666,3439905,160274,2016-07-07 00:40:08.000,1862018.0,خمینی شهر,1.0
8648246,3162238,349569,2017-09-19 17:42:38.000,100000.0,شیراز,1.0
10106617,973903,147900,2017-12-20 08:11:13.000,520000.0,مشهد,2.0
5980182,1311962,170592,2017-01-04 21:29:33.000,6577982.0,تهران,1.0
6494715,685630,23108,2017-02-23 23:00:45.000,64220.0,تهران,1.0
3866572,895997,89495,2016-04-21 00:32:22.000,7955046.0,تهران,1.0
10345917,1365565,403472,2017-12-28 20:51:52.000,192661.0,تهران,1.0
22972937,674361,946936,2018-10-01 09:18:10.000,230349.0,تهران,4.0
21903477,507586,1052560,2018-08-23 12:24:14.000,13990000.0,بندر انزلی,1.0
2589463,3064235,96175,2015-09-20 10:00:56.000,321101.0,کرمانشاه,1.0
4538039,3370357,178487,2016-07-24 11:58:04.000,91743.0,تهران,1.0
11529853,6644654,390320,2018-03-03 12:50:02.000,4300000.0,کرمان,1.0
9460656,1261376,472103,2017-11-14 16:30:29.000,235000.0,سیرجان,1.0
1792400,1446102,36871,2015-02-27 17:45:22.000,200000.0,شیراز,1.0
7382932,1155961,347589,2017-05-25 00:26:54.000,2192661.0,تهران,1.0
23482007,6615231,353345,2018-10-22 16:55:42.000,990550.0,رفسنجان,1.0
8905456,1053966,153098,2017-10-09 08:02:21.000,908257.0,تهران,1.0
8626117,649920,112355,2017-09-17 12:24:28.000,303945.0,تبریز,1.0
5509477,1246125,152981,2016-11-19 21:20:59.000,174312.0,تهران,1.0
5166586,3568647,223120,2016-10-08 09:55:38.000,1129083.0,تهران,1.0
5171434,1397958,210005,2016-10-08 18:44:54.000,1091743.0,تهران,1.0
24112875,1494197,1831912,2018-11-17 05:23:22.000,1370000.0,تهران,1.0
11184436,645054,416448,2018-02-15 00:26:39.000,10000.0,ملکان,1.0
2196433,2315172,65934,2015-06-14 01:09:00.000,19281651.0,تهران,1.0
6434964,4769296,102322,2017-02-18 19:22:39.000,13761.0,آزاد شهر,1.0
3016566,1375957,93722,2015-12-19 11:59:07.000,72477.0,تبریز,1.0
2495935,680036,89828,2015-08-29 15:36:39.000,35780.0,تهران,1.0
7462402,1186855,277301,2017-06-02 14:39:51.000,3201835.0,تهران,2.0
2670763,2467524,51778,2015-10-06 14:30:49.000,45000.0,تهران,1.0
1763198,483488,36733,2015-02-20 00:04:58.000,135000.0,شیراز,1.0
21924732,3017805,1307871,2018-08-24 12:47:23.000,230000.0,بندر عباس,1.0
7795233,3186682,372349,2017-07-09 13:04:19.000,1926606.0,تهران,1.0
22623058,6749242,1520088,2018-09-17 14:13:02.000,185000.0,کرمانشاه,1.0
6329777,2798861,257784,2017-02-09 15:14:16.000,200000.0,مشهد,1.0
2671985,3168447,98767,2015-10-06 17:52:30.000,460906.0,شیروان,1.0
7674695,5210912,121319,2017-06-26 11:42:37.000,146789.0,کرج,1.0
6356557,4595851,106196,2017-02-12 03:40:03.000,128440.0,تهران,1.0
7182866,2754621,43458,2017-05-02 23:15:58.000,59633.0,رشت,1.0
10549178,5681878,193222,2018-01-11 12:28:52.000,110092.0,زنجان,1.0
4551360,3986650,98809,2016-07-25 22:05:26.000,230183.0,تهران,1.0
10640907,6123573,547960,2018-01-17 09:39:53.000,640000.0,ری,1.0
3396803,623435,85576,2016-02-10 13:45:41.000,165137.0,دزفول,2.0
9484020,600287,386655,2017-11-16 12:14:22.000,58761.0,اسلامشهر,2.0
10894378,4015746,531325,2018-01-30 10:14:51.000,250000.0,قائم شهر,1.0
12857132,7076292,39575,2018-05-10 12:44:03.000,5220183.0,تهران,1.0
13934983,1363686,783929,2018-07-08 10:23:28.000,1580000.0,تنکابن,1.0
9934602,1333646,140331,2017-12-13 11:15:23.000,717798.0,تهران,1.0
8714517,1383894,228829,2017-09-23 20:47:46.000,114679.0,تهران,2.0
3111131,3107778,46193,2015-12-24 14:37:37.000,312752.0,تهران,1.0
24446141,2769014,1361435,2018-11-27 14:43:33.000,350000.0,مشهد,1.0
8767793,4099466,362716,2017-09-27 15:33:47.000,450000.0,رشت,1.0
5192670,1313896,142690,2016-10-12 23:16:12.000,379348.0,تهران,2.0
10654470,946502,341148,2018-01-17 22:57:56.000,1150000.0,اهواز,1.0
11238828,5678722,475343,2018-02-17 22:43:55.000,690000.0,تهران,1.0
13387440,3876450,759717,2018-06-09 12:40:35.000,250000.0,تهران,1.0
24630413,3232140,1953711,2018-12-03 23:48:48.000,710000.0,تهران,1.0
8537825,3775396,425400,2017-09-11 01:33:58.000,376147.0,شوشتر,1.0
7575678,2778761,67618,2017-06-16 10:32:57.000,82569.0,تهران,1.0
13465148,3877219,788778,2018-06-11 22:58:28.000,970000.0,مشهد,1.0
6474538,1245435,282505,2017-02-21 21:54:24.000,3230000.0,تهران,1.0
7272551,4788566,316850,2017-05-14 00:43:29.000,1390000.0,لاهیجان,1.0
5896611,572827,254160,2016-12-27 15:51:15.000,164633.0,تهران,12.0
10979744,6458029,686855,2018-02-04 15:56:22.000,52284404.0,تهران,1.0
3073509,905283,79366,2015-12-22 10:38:18.000,99174.0,مشهد,2.0
7650415,1128591,250669,2017-06-23 20:58:12.000,230000.0,اردبیل,1.0
8465061,1392333,181347,2017-09-06 17:43:20.000,644679.0,نور,1.0
1477407,1227280,11562,2014-10-25 15:04:07.000,2083333.0,تهران,1.0
5278046,753946,89179,2016-10-23 11:39:56.000,13761.0,تهران,2.0
4326799,3778197,96436,2016-06-26 23:23:41.000,3693578.0,قروه در جزین,1.0
4814109,890818,203021,2016-08-27 12:15:48.000,3833945.0,تهران,1.0
24114663,762064,1155704,2018-11-17 09:29:00.000,88000.0,تهران,1.0
23965339,938979,165766,2018-11-11 11:38:56.000,230000.0,تهران,1.0
11020035,4298769,555655,2018-02-06 12:46:28.000,230000.0,تهران,1.0
8851170,651236,465118,2017-10-05 08:56:40.000,500000.0,تهران,3.0
10529968,1113191,170907,2018-01-10 00:02:10.000,541284.0,تهران,1.0
9497148,772645,432461,2017-11-17 18:16:33.000,2480000.0,شیروان,1.0
3782526,677941,58760,2016-04-10 12:51:23.000,1043028.0,تهران,1.0
5342505,1244161,170442,2016-10-30 16:32:32.000,4277890.0,تهران,1.0
1462491,1213673,28955,2014-10-15 22:40:23.000,787037.0,تهران,1.0
5471152,473182,231578,2016-11-15 12:50:59.000,91743.0,سیرجان,2.0
13328060,796178,867426,2018-06-05 14:21:15.000,298000.0,گناباد,1.0
3849180,3713935,127770,2016-04-19 11:07:50.000,541284.0,اصفهان,1.0
1758598,1424320,35195,2015-02-18 13:51:42.000,37875185.0,تبریز,1.0
9123259,4852176,77851,2017-10-23 16:33:37.000,114679.0,ضیاء آباد,4.0
23103186,467804,77972,2018-10-06 20:10:37.000,522936.0,تهران,1.0
13297737,5282407,860744,2018-06-03 12:35:41.000,1590000.0,اصفهان,2.0
12066609,6706452,465235,2018-03-27 11:34:51.000,11458716.0,آمل,1.0
6783480,790770,221453,2017-03-16 09:25:07.000,5183486.0,تهران,1.0
12411712,562502,634173,2018-04-16 21:39:47.000,1660000.0,تهران,1.0
6207171,4687722,21836,2017-01-29 15:23:54.000,321101.0,تهران,2.0
1842674,1457605,53459,2015-03-08 14:47:20.000,46296.0,رفسنجان,2.0
5799233,2638925,247303,2016-12-20 20:16:14.000,954128.0,تهران,1.0
6515623,3120920,189311,2017-02-25 22:31:21.000,633028.0,اهواز,1.0
11714255,5309257,560132,2018-03-08 14:59:54.000,1490000.0,کرمانشاه,1.0
12707295,6198773,513529,2018-05-01 22:52:04.000,56000.0,بندر عباس,1.0
13756219,6617376,909542,2018-06-28 15:26:02.000,757798.0,تهران,1.0
5852847,758526,151929,2016-12-23 12:34:08.000,21275229.0,شاهرود,1.0
7682230,577920,273437,2017-06-27 12:39:26.000,972477.0,تهران,1.0
8685380,893616,140451,2017-09-21 22:09:35.000,44954.0,تهران,5.0
5339770,3696794,233539,2016-10-30 11:53:33.000,952844.0,قزوین,1.0
7214773,962525,82075,2017-05-06 22:49:30.000,321927.0,همدان,1.0
10447115,4796432,206676,2018-01-04 17:40:18.000,1605505.0,کرمان,1.0
8847957,5644222,380345,2017-10-03 22:05:56.000,23844037.0,ایلام,1.0
13802527,6047322,765083,2018-07-01 00:18:37.000,293578.0,تنکابن,1.0
4434187,1198024,161129,2016-07-10 00:21:37.000,36697.0,تهران,1.0
3839942,614427,44483,2016-04-18 11:40:41.000,1146789.0,اهواز,1.0
23061043,4458061,1549304,2018-10-04 16:00:52.000,140000.0,تهران,1.0
11434940,3242246,687937,2018-02-27 12:18:58.000,3000000.0,تهران,1.0
24558434,1172082,322123,2018-12-01 20:36:15.000,75000.0,نوش آباد,1.0
5066877,1187608,171890,2016-09-26 10:24:43.000,3256881.0,رفسنجان,1.0
4266911,3201628,160879,2016-06-19 17:12:40.000,303578.0,تهران,1.0
11917152,2741456,483066,2018-03-16 13:55:52.000,1600000.0,تهران,2.0
8680382,4122164,118159,2017-09-21 12:27:36.000,137615.0,رشت,4.0
8594231,5164172,224344,2017-09-16 20:54:31.000,257706.0,تهران,1.0
3987404,682872,40519,2016-05-09 22:19:22.000,908257.0,سبزوار,1.0
1231352,578043,19426,2014-05-11 21:30:17.000,6341481.0,تهران,1.0
12484426,5435593,479349,2018-04-20 16:52:43.000,89000.0,تهران,1.0
6734343,811064,193077,2017-03-13 01:19:32.000,105505.0,مهریز,1.0
24792679,5794821,1356246,2018-12-09 13:31:00.000,390000.0,تهران,10.0
12810141,513326,161829,2018-05-07 23:06:10.000,33945.0,کرج,1.0
22225589,3648617,511499,2018-09-03 19:06:39.000,265138.0,تهران,2.0
8525164,469306,436197,2017-09-11 02:13:04.000,413670.0,شاهین شهر,1.0
3429169,1396371,21939,2016-02-15 13:20:02.000,321101.0,تهران,1.0
12289267,5130054,401147,2018-04-09 12:35:19.000,16422018.0,تهران,1.0
11998199,6071896,750484,2018-03-21 17:56:37.000,1458716.0,رابر,1.0
5967654,663537,171547,2017-01-03 17:39:23.000,266055.0,تهران,1.0
10071517,3741922,289994,2017-12-19 20:41:32.000,576055.0,بهبهان,1.0
2691099,2611736,11561,2015-10-10 19:25:22.000,779817.0,تهران,1.0
13979212,5693689,1127991,2018-07-10 17:13:08.000,128440.0,اراک,2.0
5682205,995955,134449,2016-12-11 00:23:32.000,83394.0,تهران,1.0
1757093,1420027,51778,2015-02-17 23:19:44.000,45000.0,تهران,1.0
12748677,659113,123312,2018-05-04 20:11:07.000,135000.0,تهران,1.0
8829957,929682,157179,2017-10-03 16:03:10.000,1088073.0,تهران,2.0
6008475,1506761,216682,2017-01-07 23:58:09.000,337615.0,رشت,1.0
4144867,3266896,74952,2016-06-01 12:31:47.000,276055.0,نیشابور,1.0
10941330,4558185,270805,2018-02-02 10:30:55.000,426881.0,تهران,1.0
8733526,2811846,341913,2017-09-25 13:43:13.000,802294.0,بابل,1.0
21901413,1354812,887380,2018-08-23 10:59:13.000,11927.0,لاهیجان,4.0
20765909,750079,804429,2018-07-14 10:36:56.000,1929358.0,مشهد,1.0
22814417,5234253,347179,2018-09-25 12:51:49.000,137615.0,نجف آباد,1.0
2314411,566798,82845,2015-07-15 23:55:34.000,155963.0,جم,1.0
12881193,3996938,789901,2018-05-11 23:20:14.000,470000.0,تهران,1.0
13807339,1026963,826092,2018-07-01 12:51:29.000,724771.0,سردشت,1.0
22513431,3155493,1197140,2018-09-13 10:44:32.000,4128.0,تهران,2.0
9144344,3290200,453186,2017-10-24 00:22:52.000,49257.0,تهران,3.0
23506576,6608224,1612522,2018-10-23 14:59:28.000,102000.0,تهران,1.0
6003836,3904485,103510,2017-01-07 15:23:27.000,211009.0,رشت,1.0
11877092,3132979,348348,2018-03-14 17:27:15.000,160000.0,ارومیه,3.0
7924688,4493768,344971,2017-07-19 19:27:53.000,633028.0,مبارکه,1.0
7837830,4489521,82966,2017-07-13 19:11:37.000,36697.0,قم,1.0
3047612,3396884,92652,2015-12-20 22:10:37.000,117431.0,نسیم شهر,1.0
23153594,1265932,1596676,2018-10-08 22:45:45.000,25679.0,رشت,2.0
7352688,5093760,7225,2017-05-22 08:22:54.000,2642202.0,مشهد,1.0
22644294,4052834,1010788,2018-09-18 11:58:45.000,240000.0,رشت,1.0
11398725,6613325,780138,2018-02-25 21:54:16.000,790000.0,تهران,1.0
8353681,5509099,20179,2017-08-27 09:50:22.000,4128440.0,شهر بابک,1.0
6523836,561277,267031,2017-02-26 16:48:23.000,1216514.0,رشت,1.0
8112506,2844324,283324,2017-08-05 09:48:36.000,114679.0,تهران,1.0
10457658,5271840,254939,2018-01-05 15:37:53.000,230183.0,تهران,3.0
13102999,490300,835632,2018-05-24 11:12:47.000,870000.0,مشهد,1.0
13869985,5463565,908542,2018-07-04 16:31:57.000,4100000.0,تهران,1.0
2535347,1184748,30312,2015-09-07 23:08:44.000,100000.0,تهران,1.0
12237725,2677586,426744,2018-04-07 02:53:32.000,63578.0,اهواز,1.0
6984658,4149947,305000,2017-04-09 15:35:50.000,7900000.0,تهران,1.0
